created_at,screen_name,text,target
Mon Feb 08 07:39:51 +0000 2016,PrajvinS,RT @AutoExpo2016: Day 4 at @RenaultIndia begins with scintillating performances by #YoYoBoys and #TaalInc at #AETMS16 ,
Mon Feb 08 07:39:57 +0000 2016,ContestBaba,RT @Maruti_Corp: More than 10 awards and still counting! #MarutiSuzukiTransformotion is making news at @AutoExpo2016 #AETMS16 ,
Mon Feb 08 07:40:01 +0000 2016,amarchandnew,"RT @Nissan_India: Inside the all-new #XTrail Hybrid with a raft of advanced technology at #NissanPavilion, #AETMS2016 ",
Mon Feb 08 07:40:07 +0000 2016,OmkarDixit45,"RT @RenaultIndia: Crowd swamps the Renault stall on a super Monday at #AutoExpo2016. Visit #RenaultAtAutoExpo at Stall 19, Hall 15. https:/…",
Mon Feb 08 07:40:09 +0000 2016,d0ng3r, I lol'd xD haahah #lol #xD #funny #OG ,
Mon Feb 08 07:40:15 +0000 2016,AutoExpo2016,#Guess The brand ambassador of Nissan. (Hint: He is the brand ambassador of Yamaha 2 wheeler as well) #AETMS16 ,
Mon Feb 08 07:40:21 +0000 2016,TheBrkNews,"#IndiaToday #AutoExpo2016: What we know of Fiat #Avventura #UrbanCross
 ",
Mon Feb 08 07:40:23 +0000 2016,PrajvinS,RT @OnlyAffaq: Going to visit Auto Expo Motor Show 2016.,
Mon Feb 08 07:40:28 +0000 2016,flash_news000,"Nissan Terrano &amp;amp; Sunny special editions among other Nissan cars at Auto Expo 2016 -  
Flash News",
Mon Feb 08 07:40:29 +0000 2016,flash_news000,"Nissan Terrano &amp; Sunny special editions among other Nissan cars at Auto Expo 2016  Besides the T20 editions, ther",
Mon Feb 08 07:40:38 +0000 2016,Newrajabhai,"RT @CMOfficeUP: #UPCM @CMOfficeUP welcomes all delegates for #AutoExpo2016 at Noida, Uttar Pradesh. ",
Mon Feb 08 07:41:01 +0000 2016,iAkshayFanatic,RT @AutoExpo2016: The heart-throb @akshaykumar is here at @honda2wheelerin pavilion at #AETMS16 #RaceTrackToRoadWithAkshay ,
Mon Feb 08 07:41:01 +0000 2016,JBMAuto,#AutoExpo2016 #iendorsepublictransport #iamatjbm @lalitfulara ,
Mon Feb 08 07:41:06 +0000 2016,insuranceww,????? ????? ?? Auto Expo ??? ???? ‘???? ???? ???…????’ ,
Mon Feb 08 07:41:10 +0000 2016,Vespa_IN,"If you're not at Auto Expo yet, what are you waiting for? Head there to find your bike-mate! #PiaggioAtAutoExpo ",
Mon Feb 08 07:41:16 +0000 2016,_balupatil,"RT @carblogindia: #RenaultAtAutoExpo - Kwid SCe, Duster facelift showcased &gt;&gt; 

@RenaultIndia #AutoExpo2016 https://…",
Mon Feb 08 07:41:27 +0000 2016,Dhiyanu,#Renault #Kwid Climber &amp; Kwid Racer Concepts - 2016 Auto Expo  #2016delhiautoexpo #autonews,
Mon Feb 08 07:41:28 +0000 2016,DatsunIndia,RT @motorscribesind: @DatsunIndia has this lovely Go+ concept on  display at their #AutoExpo2016 stall ,
Mon Feb 08 07:41:43 +0000 2016,Dhiyanu,#Renault #Kwid Climber &amp; Kwid Racer Concepts - 2016 Auto Expo  #2016delhiautoexpo #autonews ,
Mon Feb 08 07:41:44 +0000 2016,JBMAuto,#AutoExpo2016 #iendorsepublictransport #iamatjbm @beingdzired ,
Mon Feb 08 07:41:48 +0000 2016,iam_bajaj,In this Auto Expo @Toyota_India Comes with future technology &amp; Innovation at the #ToyotaAtAutoExpo. #AutoExpo2016,
Mon Feb 08 07:41:49 +0000 2016,Claudia5Eu,La Fiat in India sembra quasi bella?? ,
Mon Feb 08 07:41:53 +0000 2016,FwfindiaBMF,Alia Bhatt Looks Uncomfortable Wearing Prabal Gurung In Auto Expo 2016:  via @YouTube,
Mon Feb 08 07:41:58 +0000 2016,techbytes_gkr,Auto Expo 2016: Mercedes Benz S500 Cabriolet in-car tech: We caught up with Mercedes to check out the new Mercedes… ,
Mon Feb 08 07:42:03 +0000 2016,vrushambawane,India’s first full hybrid #NissanPavilion #XTrail SUV is at the Auto Expo I wish I could buy when it will be on ,
Mon Feb 08 07:42:11 +0000 2016,sshhhsania, Retweeted #Renault #Kwid Climber &amp; Kwid Racer Concepts - 2016 Auto Expo … ,
Mon Feb 08 07:42:12 +0000 2016,RedFMIndia,RT @FordIndia: This weekend excitement was at its peak at the Ford pavilion at the @AutoExpo2016. Have a look. #FordAE2016 ,
Mon Feb 08 07:42:13 +0000 2016,vrushambawane,#XTrail a fully hybrid SUV is @AutoExpo2016 woowww egarly @Nissan_India waiting to see on roads. #NissanPavilion  …,
Mon Feb 08 07:42:19 +0000 2016,valvemag,"#CafeRacer fans, @IndiaTriumph launches the #ThruxtonR at the #AutoExpo2016. Read here:-  ",
Mon Feb 08 07:42:25 +0000 2016,dash_crazy,This auto expo will show the full hybrid SUV by @Nissan_India #XTrail #NissanPavilion ,
Mon Feb 08 07:42:33 +0000 2016,ambikasukumar,"Special Edition Fascino Scooter , Yamaha at Auto Expo 2016  ",
Mon Feb 08 07:42:35 +0000 2016,JBMAuto,#AutoExpo2016 #iendorsepublictransport #iamatjbm @Adarsh1906 ,
Mon Feb 08 07:42:37 +0000 2016,vrushambawane,"John Abraham Shows  #XTrail Hybrid car @Nissan_India from #NissanPavilion at  Auto Expo 2016
 …",
Mon Feb 08 07:42:37 +0000 2016,AkshayJ45226470,"RT @Akkistaan: HD Pics: @akshaykumar sir spotted  at #AutoExpo2016 , Greater Noida, yesterday for @honda2wheelerin launch! ",
Mon Feb 08 07:42:43 +0000 2016,amitgulatiamit,Auto Expo '16 ,
Mon Feb 08 07:43:01 +0000 2016,Goodboy_Badman,Okay so @Riskiest_Poison you r caught catching.  ,
Mon Feb 08 07:43:02 +0000 2016,vrushambawane,"#NissanPavilion #XTrail India’s @Nissan_India first full hybrid SUV, is at the Auto Expo! WoooHooo This  amazing! ",
Mon Feb 08 07:43:04 +0000 2016,iammayank_22,"#XTrail India’s first full hybrid SUV is at the Auto Expo!
Super excited to see it on road soon..
#NissanPavilion
",
Mon Feb 08 07:43:10 +0000 2016,rashmivrma,"RT @IndianHoods: @Tata_Safari  #Storme #Tuff  unveiled at @AutoExpo2016 : 
#AutoNews @TataMotors ",
Mon Feb 08 07:43:12 +0000 2016,sammyredefined,#autoexpo2016 #indiaexpomart #instagrammers #2016 #bikers #model #motorshow #bikelife #instapic… ,
Mon Feb 08 07:43:13 +0000 2016,imumair123,@AutoExpo2016 ,
Mon Feb 08 07:43:17 +0000 2016,vrushambawane,here  Brand Ambassador #NissanPavilion John Abraham @Nissan_India  #XTrail at Auto Expo   speaks on just showcased,
Mon Feb 08 07:43:24 +0000 2016,BirjeHemant,"RT @IndiaToday: #AutoExpo2016: What we know of Fiat #Avventura #UrbanCross
 ",
Mon Feb 08 07:43:30 +0000 2016,JBMAuto,#AutoExpo2016 #iendorsepublictransport #iamatjbm @tarun111singh ,
Mon Feb 08 07:43:31 +0000 2016,bikedekho,"#first2expo UM Renegade to Get More Variants by Year End, Confirms Official #AutoExpo2016 
 ",
Mon Feb 08 07:43:34 +0000 2016,MotorWorld_RSS,Hybrids vehicles at Auto Expo 2016 could be solution to industry's search for green mobility: SIAM: The hybrid... ,
Mon Feb 08 07:43:42 +0000 2016,AkshayJ45226470,"RT @SinghRowdysingh: @akshaykumar at #AutoExpo2016
Yesterday ",
Mon Feb 08 07:43:46 +0000 2016,AutoRevvin,RT @JBMAuto: #AutoExpo2016 #iendorsepublictransport #iamatjbm @beingdzired ,
Mon Feb 08 07:43:53 +0000 2016,adaderanasin,Auto Expo 2016 ??????????? ?? ??? ???? ???? ????? ??????? ???? ?????..  ,
Mon Feb 08 07:43:56 +0000 2016,Subirt99,@MercedesBenzInd could we please visit inside the premises and click few pictures ? #AutoExpo2016,
Mon Feb 08 07:44:35 +0000 2016,TenNewsDotIn,RT @AutoExpo2016: #Guess The brand ambassador of Nissan. (Hint: He is the brand ambassador of Yamaha 2 wheeler as well) #AETMS16 .…,
Mon Feb 08 07:44:44 +0000 2016,loveuakki,"RT @MovieAajTak: ?? ????? ????? ?? Auto Expo ??? ???? '???? ???? ???...????' 
 @akshaykumar",
Mon Feb 08 07:44:48 +0000 2016,ap61192,"#XTrail India’s first full hybrid SUV is at the Auto Expo!
Super excited to see it on road soon..
#NissanPavilion
",
Mon Feb 08 07:45:04 +0000 2016,JBMAuto,#AutoExpo2016 #iendorsepublictransport #iamatjbm @kapilmishraji0 ,
Mon Feb 08 07:45:06 +0000 2016,NehaYagnik,India’s First Full Hybrid SUV #XTrail head to #NissanPavilion at #AutoExpo2016 watch now  @divyaszaika,
Mon Feb 08 07:45:08 +0000 2016,chetalimahajan,At Auto Expo'16 #NissanPavilion announced the launch of its iconic #XTrail Hybrid to India in 2016.@Nissan_India ,
Mon Feb 08 07:45:09 +0000 2016,sangeetaagrawa2,"John Abraham Showcases the  #XTrail Hybrid car from #NissanPavilion at  Auto Expo 2016
 …  @Nissan_India",
Mon Feb 08 07:45:09 +0000 2016,roshunpovaiah,"RT @vj_vidit: Missed something at the Expo? We've got it covered. #AutoExpo2016 @Zigwheels

",
Mon Feb 08 07:45:15 +0000 2016,JBMAuto,#AutoExpo2016 #iendorsepublictransport #iamatjbm ,
Mon Feb 08 07:45:24 +0000 2016,AkshayJ45226470,"RT @TeamAkshay: [Photo Album] Akshay sir at Auto Expo 2016.
 ",
Mon Feb 08 07:45:28 +0000 2016,rehanak55,"RT @trucks_dekho: Get latest news, events, &amp; more on #AutoExpo2016 at TrucksDekho @  #TrucksAtExpo ",
Mon Feb 08 07:45:31 +0000 2016,iambunny28,"#NissanPavilion #XTrail India’s first full hybrid SUV, is at the Auto Expo! Excited to see it on road soon. ",
Mon Feb 08 07:45:46 +0000 2016,rehanak55,@trucks_dekho #AutoExpo2016 Awesome Team !,
Mon Feb 08 07:45:46 +0000 2016,omkar1986,Sponsored: Nissan to launch GT-R and X-Trail... #AutoExpo2016 — ,
Mon Feb 08 07:45:46 +0000 2016,vrushambawane,"#XTrail India’s first full hybrid SUV is at the Auto Expo!
Excited to see it on road soon #NissanPavilion
   ..",
Mon Feb 08 07:45:49 +0000 2016,AkshayJ45226470,RT @TeamAkshay: Akshay sir at Auto Expo 2016. ,
Mon Feb 08 07:45:51 +0000 2016,ap61192,"Now John Abraham speech of the all-new #XTrail Hybrid from #NissanPavilion at Delhi Auto Expo!
 @Nissan_India",
Mon Feb 08 07:45:56 +0000 2016,iAkshayFanatic,"RT @MovieAajTak: ?? ????? ????? ?? Auto Expo ??? ???? '???? ???? ???...????' 
 @akshaykumar",
Mon Feb 08 07:46:02 +0000 2016,SouLSteer,"Gorgeous #models at @TVSMotor #AutoExpo2016 @AutoExpo2016 #AETMS16 

 ",
Mon Feb 08 07:46:11 +0000 2016,iambunny28,"#NissanPavilion #XTrail India’s first full hybrid SUV, is at the Auto Expo! ",
Mon Feb 08 07:46:12 +0000 2016,sammyredefined,How do u like this machine. (Indian) #autoexpo2016 #indiaexpomart #instagrammers #2016 #bikers… ,
Mon Feb 08 07:46:19 +0000 2016,ap61192,"Wow Intelligent dual clutch control  makes the #XTrail great hybrid
 #NissanPavilion #AETMS2016 
Excited for this",
Mon Feb 08 07:46:20 +0000 2016,JBMAuto,#AutoExpo2016 #iendorsepublictransport #iamatjbm ,
Mon Feb 08 07:46:25 +0000 2016,BosePratap,RT @madeofgreat: Fans enjoyed creating their #madeofgreat personalized Nexon at #AutoExpo2016. Now it’s your turn. Stay tuned. …,
Mon Feb 08 07:46:39 +0000 2016,All_About_Autos,LIVE! @JeepIndia Grand #Cherokee at Auto Expo: ,
Mon Feb 08 07:46:39 +0000 2016,yuvafantasy,Pledged for a Greener World at the Hero stall of Auto Expo 2016 #hero ,
Mon Feb 08 07:46:40 +0000 2016,AkshayJ45226470,RT @AKFansGroup: PIC : @Akshaykumar sir spotted at #AutoExpo2016 in greater noida yesterday. ,
Mon Feb 08 07:46:49 +0000 2016,ap61192,"That great India will be the 4th country to launch the hybrid version of #XTrail at #NissanPavilion #AETMS2016 
Wow!",
Mon Feb 08 07:46:53 +0000 2016,JBMAuto,#AutoExpo2016 #iendorsepublictransport #iamatjbm @madhurbatra ,
Mon Feb 08 07:46:59 +0000 2016,crunkizzlekid,(Red is the new black) Two of my favorites from auto expo 2K16. Wish I could trade my red ol'… ,
Mon Feb 08 07:47:08 +0000 2016,greedybackpack,RT @desiTraveler: Back @AutoExpo2016 clicking the stunning Innova Crysta #ToyotaAtAutoExpo ,
Mon Feb 08 07:47:10 +0000 2016,sammyredefined,#autoexpo2016 #indiaexpomart #instagrammers #2016 #bikers #model #motorshow #bikelife #instapic… ,
Mon Feb 08 07:47:13 +0000 2016,iambunny28,"#NissanPavilion #XTrail India’s first full hybrid SUV, is at the Auto Expo!  @Nissan_India",
Mon Feb 08 07:47:16 +0000 2016,Marketsview,Auto Expo 2016 : Tata Motors unveils the Sport in partnership with Jayem Automotives ,
Mon Feb 08 07:47:19 +0000 2016,BosePratap,"RT @motortrendindia: @TataMotors #nexon is one of the biggest stars of #AutoExpo2016 , our first look video-  https:…",
Mon Feb 08 07:47:22 +0000 2016,deepakparab2424,"India’s first full #NissanPavilion #XTrail hybrid SUV, is at the Auto Expo! ",
Mon Feb 08 07:47:26 +0000 2016,deepakparab2424,"#XTrail India’s first full hybrid SUV is at the Auto Expo!
Excited to see it on road soon #NissanPavilion
    ..",
Mon Feb 08 07:47:27 +0000 2016,PerseusB,Toyota's #LeMans racer @AutoExpo2016 show report on  ,
Mon Feb 08 07:47:29 +0000 2016,AutoRevvin,Very sporty look. ,
Mon Feb 08 07:47:34 +0000 2016,JBMAuto,#AutoExpo2016 #iendorsepublictransport #iamatjbm @prabhak2161 ,
Mon Feb 08 07:47:42 +0000 2016,AkshayJ45226470,"RT @DelhiAkkians: VIDEO : Fans Gone Mad When #AkshayKumar Reaches at #AutoExpo2016 in Greater Noida Yesterday

",
Mon Feb 08 07:47:44 +0000 2016,ap61192,This India’s First Full Hybrid SUV #XTrail head to #NissanPavilion at #AutoExpo2016 watch now ,
Mon Feb 08 07:47:54 +0000 2016,greedybackpack,RT @desiTraveler: Impressed by the quality awards of @Toyota_India on display #ToyotaAtAutoExpo #AutoExpo2016 ,
Mon Feb 08 07:48:02 +0000 2016,_deepakc,RT @madeofgreat: Fans enjoyed creating their #madeofgreat personalized Nexon at #AutoExpo2016. Now it’s your turn. Stay tuned. …,
Mon Feb 08 07:48:06 +0000 2016,CarStylingTuned,"RT @Autofurnish: #CarAccessories #AutoExpo2016 #AutoAccessories #autofurnish
Best Auto Care Accessories 
 .…",
Mon Feb 08 07:48:15 +0000 2016,zoooni,"Catch  #XTrail Hybrid car from #NissanPavilion at  Auto Expo 2016
  @Nissan_India",
Mon Feb 08 07:48:19 +0000 2016,canlovevinay,here  Brand Ambassador #NissanPavilion John Abraham @Nissan_India  #XTrail at Auto Expo   speaks on just showcased,
Mon Feb 08 07:48:20 +0000 2016,anuplovely,here  Brand Ambassador #NissanPavilion John Abraham @Nissan_India  #XTrail at Auto Expo   speaks on just showcased,
Mon Feb 08 07:48:29 +0000 2016,jascapital2,"IndiaToday: #AutoExpo2016: What we know of Fiat #Avventura #UrbanCross
 ",
Mon Feb 08 07:48:34 +0000 2016,bhargavpateln,"RT @MovieAajTak: ?? ????? ????? ?? Auto Expo ??? ???? '???? ???? ???...????' 
 @akshaykumar",
Mon Feb 08 07:48:58 +0000 2016,iamachaljain,"#NissanPavilion #XTrail India’s first full hybrid SUV, is at the Auto Expo! Excited to see it on road soon. ",
Mon Feb 08 07:49:05 +0000 2016,_EXPO_News,Auto Expo 2016: Audi launches its most secure sedan A8 L at Rs 9.15 crore in #India ,
Mon Feb 08 07:49:05 +0000 2016,happee_rajput,"RT @MovieAajTak: ?? ????? ????? ?? Auto Expo ??? ???? '???? ???? ???...????' 
 @akshaykumar",
Mon Feb 08 07:49:05 +0000 2016,_EXPO_News,2016 Auto Expo: #Honda Navi Top 7 facts ,
Mon Feb 08 07:49:06 +0000 2016,Trails_Of_India,"RT @Moto_hood: The next generation of @IndiaTriumph are on display at @AutoExpo2016 
 ",
Mon Feb 08 07:49:16 +0000 2016,fpjindia,"Hyundai Carlino SUV Concept (HND 14) revealed at #AutoExpo2016 
 ",
Mon Feb 08 07:49:26 +0000 2016,abjitrock,Mahindra Supro customised version unveiled - Mahindra Supro customised version unveiled at Auto Expo 2016 | The Ec.. ,
Mon Feb 08 07:49:34 +0000 2016,kirtibasal,"Check #XTrail full Hybrid car from #NissanPavilion at Auto Expo!
 @Nissan_India",
Mon Feb 08 07:49:44 +0000 2016,bhumika1231,"RT @Rohit_Paradkar: .@Nissan_India aims to #IgniteTheExcitement @ #NissanPavilion, #AETMS2016 w/ India's most followed religion, cricket ht…",
Mon Feb 08 07:52:24 +0000 2016,JBMAuto,#AutoExpo2016 #iendorsepublictransport #iamatjbm ,
Mon Feb 08 07:52:29 +0000 2016,zoooni,"My bro is super excited for #XTrail full Hybrid car from #NissanPavilion at Auto Expo!
 @Nissan_India",
Mon Feb 08 07:52:31 +0000 2016,bikedekho,"#ifrst2expo: Yamaha Motor India Line-up  #AutoExpo2016

More-   ",
Mon Feb 08 07:52:34 +0000 2016,AutoRevvin,Very retro look @Vespa_IN  ,
Mon Feb 08 07:52:41 +0000 2016,smojawala,"RT @Rohit_Paradkar: .@Nissan_India aims to #IgniteTheExcitement @ #NissanPavilion, #AETMS2016 w/ India's most followed religion, cricket ht…",
Mon Feb 08 07:52:50 +0000 2016,ikpatan,"RT @IndiaToday: #AutoExpo2016: Indian Motorcycle eyes 15 per cent market share; 12 showrooms this year
 …",
Mon Feb 08 07:52:50 +0000 2016,BikerSpiritmaga,TVS Akula 310 – ??? ?????? Supersport ??? Auto Expo 2016 ,
Mon Feb 08 07:52:52 +0000 2016,gaadi,"This supercar stole all the attention at #Hyundai's showcase at #AutoExpo2016.
Have a look:  ",
Mon Feb 08 07:52:54 +0000 2016,AkshayJ45226470,"RT @MovieAajTak: ?? ????? ????? ?? Auto Expo ??? ???? '???? ???? ???...????' 
 @akshaykumar",
Mon Feb 08 07:53:00 +0000 2016,jaydiwaniya,"RT @Rohit_Paradkar: .@Nissan_India aims to #IgniteTheExcitement @ #NissanPavilion, #AETMS2016 w/ India's most followed religion, cricket ht…",
Mon Feb 08 07:53:02 +0000 2016,smojawala,"RT @ankitv: Cars and Cricket go well together. Whatta power packed show at #NissanPavilion, #AETMS2016. #IgniteTheExcitement? ",
Mon Feb 08 07:53:02 +0000 2016,am_kmr,I added a video to a @YouTube playlist  Caught! Alia Bhatt &amp; Virat Kohli together at Auto Expo 2016,
Mon Feb 08 07:53:05 +0000 2016,sammyredefined,#Chevrolet... #autoexpo2016 #indiaexpomart #instagrammers #2016 #bikers #model #motorshow… ,
Mon Feb 08 07:53:10 +0000 2016,smojawala,"RT @rohit_khurana: @Nissan_India brings the sprit of cricket live at #NissanPavilion, #AETMS2016. Be ready to #IgniteTheExcitement https://…",
Mon Feb 08 07:53:13 +0000 2016,jadavgopal123,"RT @Rohit_Paradkar: .@Nissan_India aims to #IgniteTheExcitement @ #NissanPavilion, #AETMS2016 w/ India's most followed religion, cricket ht…",
Mon Feb 08 07:53:14 +0000 2016,tweetingrider,Coverage: Triumph at the Auto Expo 2016: Big shoutout to Tushar for shooting these pictures &amp; his coverage of ... ,
Mon Feb 08 07:53:14 +0000 2016,iAmBeerHolic,"RT @Rohit_Paradkar: .@Nissan_India aims to #IgniteTheExcitement @ #NissanPavilion, #AETMS2016 w/ India's most followed religion, cricket ht…",
Mon Feb 08 07:53:19 +0000 2016,iAmBeerHolic,"RT @ankitv: Cars and Cricket go well together. Whatta power packed show at #NissanPavilion, #AETMS2016. #IgniteTheExcitement? ",
Mon Feb 08 07:53:21 +0000 2016,fajadwet,"RT @Rohit_Paradkar: .@Nissan_India aims to #IgniteTheExcitement @ #NissanPavilion, #AETMS2016 w/ India's most followed religion, cricket ht…",
Mon Feb 08 07:53:23 +0000 2016,BikerSpiritmaga,"Honda Navi, ??? Moto - scooter ??? ??? ????? ??? Auto Expo 2016 ",
Mon Feb 08 07:53:26 +0000 2016,jaydiwaniya,"RT @ankitv: Cars and Cricket go well together. Whatta power packed show at #NissanPavilion, #AETMS2016. #IgniteTheExcitement? ",
Mon Feb 08 07:53:29 +0000 2016,All_About_Autos,LIVE! @Chevrolet #Camaro adds glam quotient at Auto Expo: ,
Mon Feb 08 07:53:32 +0000 2016,iAmBeerHolic,"RT @rohit_khurana: @Nissan_India brings the sprit of cricket live at #NissanPavilion, #AETMS2016. Be ready to #IgniteTheExcitement https://…",
Mon Feb 08 07:53:33 +0000 2016,fajadwet,"RT @ankitv: Cars and Cricket go well together. Whatta power packed show at #NissanPavilion, #AETMS2016. #IgniteTheExcitement? ",
Mon Feb 08 07:53:40 +0000 2016,peeceeliciouss,"RT @Rohit_Paradkar: .@Nissan_India aims to #IgniteTheExcitement @ #NissanPavilion, #AETMS2016 w/ India's most followed religion, cricket ht…",
Mon Feb 08 07:53:46 +0000 2016,peeceeliciouss,"RT @ankitv: Cars and Cricket go well together. Whatta power packed show at #NissanPavilion, #AETMS2016. #IgniteTheExcitement? ",
Mon Feb 08 07:53:47 +0000 2016,vandananagar25,"#NissanPavilion #XTrail India's first full half breed SUV,is at the Auto Expo! Anxious to see it   … @Nissan_India",
Mon Feb 08 07:53:49 +0000 2016,tkaran50,"RT @Rohit_Paradkar: .@Nissan_India aims to #IgniteTheExcitement @ #NissanPavilion, #AETMS2016 w/ India's most followed religion, cricket ht…",
Mon Feb 08 07:53:50 +0000 2016,Sarwar_Connects,"RT @Rohit_Paradkar: .@Nissan_India aims to #IgniteTheExcitement @ #NissanPavilion, #AETMS2016 w/ India's most followed religion, cricket ht…",
Mon Feb 08 07:53:51 +0000 2016,sangitakandar,"Oh My God Bollywood diva Alia Bhatt faces Wardrobe Malfunction at Auto Expo 2016 
expensiv… ",
Mon Feb 08 07:53:58 +0000 2016,promisingace,"RT @Nissan_India: Inside the all-new #XTrail Hybrid with a raft of advanced technology at #NissanPavilion, #AETMS2016 ",
Mon Feb 08 07:54:00 +0000 2016,tkaran50,"RT @ankitv: Cars and Cricket go well together. Whatta power packed show at #NissanPavilion, #AETMS2016. #IgniteTheExcitement? ",
Mon Feb 08 07:54:00 +0000 2016,jadavgopal123,"RT @ankitv: Cars and Cricket go well together. Whatta power packed show at #NissanPavilion, #AETMS2016. #IgniteTheExcitement? ",
